Price,Close,High,Low,Open,Volume
Ticker,2454.TW,2454.TW,2454.TW,2454.TW,2454.TW
Date,,,,,
2001-07-23,27.404462814331055,27.404462814331055,27.404462814331055,27.404462814331055,463095
2001-07-24,29.157512664794922,29.2503811196683,28.4219795001485,28.975485877227943,238341541
2001-07-25,31.189510345458984,31.189510345458988,29.157514389520983,29.157514389520983,94092605
2001-07-26,33.31066131591797,33.31066131591797,32.01791170452281,32.296519942835566,64114300
2001-07-27,33.217796325683594,34.696288763339616,33.032056519120275,34.14278235107493,60369077
2001-07-30,33.217796325683594,33.217796325683594,33.217796325683594,33.217796325683594,0
2001-07-31,35.52468490600586,35.52468490600586,33.032051377592104,33.21779115524453,77956786
2001-08-01,34.0499153137207,35.89617154924933,33.67843280005495,35.803303084590226,61392002
2001-08-02,35.06405258178711,35.24979237358591,33.95703984525456,33.95703984525456,61392002
2001-08-03,35.71043014526367,36.26393655602768,35.06405527397462,35.43181899366924,52895123
2001-08-06,36.817440032958984,36.817440032958984,35.06405247986226,35.338947717126544,48605439
2001-08-07,36.17106246948242,36.910308630286764,35.71042743915961,36.53882904631767,38953644
2001-08-08,36.817440032958984,36.817440032958984,35.71042729964433,36.1710623281675,35422904
2001-08-09,36.26394271850586,37.37095572815307,36.17107135718916,36.6317093857062,32073649
2001-08-10,35.89616394042969,36.3568018135338,35.61755572049848,36.263930483550624,24187224
2001-08-13,35.617557525634766,36.449672105816575,35.338946406574074,36.17106098675588,23774757
2001-08-14,36.17106246948242,36.17106246948242,34.60341470152002,35.8032987776566,27965449
2001-08-15,36.26394271850586,36.6317093857062,35.803307574998954,35.89617605130552,18742625
2001-08-16,35.15692138671875,36.26393413432041,35.15692138671875,35.985323001331636,26464060
2001-08-17,35.43180847167969,35.43180847167969,34.41766729685029,35.24978461209943,31694177
2001-08-20,37.09232711791992,37.738701795639116,35.0640447733431,35.0640447733431,70796311
2001-08-21,37.645843505859375,38.01732310681977,36.724573403075325,37.37094825494754,44513739
2001-08-22,36.17106246948242,37.64584178395726,36.17106246948242,37.278075207122015,43045344
2001-08-23,35.985321044921875,36.81743850647184,35.43181470121346,36.44967194632136,41609948
2001-08-24,35.06405258178711,35.710427403448065,34.87830990497888,35.710427403448065,35785877
2001-08-27,35.617557525634766,35.71042597531545,35.06405117950434,35.52468619094476,22405355
2001-08-28,34.785438537597656,35.89616418821451,34.60341176817742,35.89616418821451,24649193
2001-08-29,35.33895492553711,36.078201234244176,34.32481332349285,34.60342162470676,77016358
2001-08-30,36.219322204589844,36.219322204589844,36.219322204589844,36.219322204589844,6212299
2001-08-31,37.383602142333984,38.030842162161754,36.996749359055585,37.383602142333984,46870035
2001-09-03,36.73636245727539,37.77045807734448,36.479698976828814,37.64398387283385,14385935
2001-09-04,37.77046203613281,37.77046203613281,37.123221993465926,37.3836034614869,19445003
2001-09-05,36.3494987487793,37.90063894594203,36.3494987487793,37.90063894594203,14478530
2001-09-06,35.05502700805664,36.2193147018101,34.66817139308889,36.2193147018101,14284920
2001-09-07,35.95893096923828,35.95893096923828,34.02093490332928,34.02093490332928,8535596
2001-09-10,36.089115142822266,36.21931016999586,35.0550226219198,35.572070326799754,7862178
2001-09-11,33.63408279418945,36.089124005458295,33.63408279418945,36.089124005458295,23317168
2001-09-12,33.63408279418945,33.63408279418945,33.63408279418945,33.63408279418945,0
2001-09-13,31.305509567260742,31.305509567260742,31.305509567260742,31.305509567260742,1346838
2001-09-14,29.23360252380371,30.39788731038795,29.23360252380371,29.23360252380371,32500935
2001-09-17,29.23360252380371,29.23360252380371,29.23360252380371,29.23360252380371,0
2001-09-18,29.23360252380371,29.23360252380371,29.23360252380371,29.23360252380371,0
2001-09-19,30.397878646850586,30.397878646850586,28.329691079384215,28.329691079384215,20640323
2001-09-20,29.363794326782227,30.011034296753454,29.363794326782227,29.363794326782227,11818520
2001-09-21,28.45989227294922,28.71655573799431,28.45989227294922,28.45989227294922,12534029
2001-09-24,30.141225814819336,30.39788928784095,28.71655663044032,28.846748791468,19083039
2001-09-25,30.784746170043945,32.20941252332748,30.78474617004395,31.6923675961451,34066637
2001-09-26,32.856651306152344,32.856651306152344,31.045126480411238,31.822555711823956,26524331
2001-09-27,33.37369155883789,33.50388659108692,31.692362018052986,32.339598997623085,16069484
2001-09-28,32.59627151489258,33.89074872344014,32.07922653470178,33.6340852136986,20463550
2001-10-01,32.59627151489258,32.59627151489258,32.59627151489258,32.59627151489258,0
2001-10-02,30.65826988220215,32.59626595959917,30.397888456128996,32.59626595959917,13493653
2001-10-03,30.01102638244629,30.65826329287452,29.493978712644353,29.493978712644353,8990156
2001-10-04,30.914936065673828,32.07922388734231,30.78474678562234,32.07922388734231,17492086
2001-10-05,31.045129776000977,31.43198545267852,30.141229136130384,31.045129776000977,10177060
2001-10-08,30.784746170043945,30.914935447492145,30.39789052030977,30.39789052030977,7845341
2001-10-09,31.69236946105957,31.82255874616866,31.045129440626503,31.045129440626503,7550722
2001-10-10,31.69236946105957,31.69236946105957,31.69236946105957,31.69236946105957,0
2001-10-11,33.11331558227539,33.634081352244294,32.33960429231277,32.469796457019505,26566419
2001-10-12,32.856651306152344,33.76055185006954,32.33960350898815,33.63408053756506,24680844
2001-10-15,33.37369155883789,33.7605471404826,32.07921759969769,32.339598997623085,19714371
2001-10-16,33.37369155883789,33.50388659108692,32.856646722659264,33.24350230430397,7045655
2001-10-17,32.339599609375,33.37369219015122,31.949026060669855,33.37369219015122,32930241
2001-10-18,32.986846923828125,33.24351042477718,31.822559045960855,31.949033260574343,12988589
2001-10-19,33.24351119995117,33.89074835271577,32.46979982962395,32.98684769301722,20766591
2001-10-22,35.31541442871094,35.31541442871094,33.63408170610879,33.76055302300723,28494086
2001-10-23,35.31541442871094,35.70227007776236,34.53798517028812,35.70227007776236,20581399
2001-10-24,36.089115142822266,36.34949941945457,35.0550226219198,35.315406898552105,23275079
2001-10-25,37.383602142333984,37.383602142333984,35.83246149324562,36.21932005424048,29159087
2001-10-26,39.97255325317383,39.97255325317383,38.16102853191761,38.16102853191761,61053947
2001-10-29,39.45178985595703,39.97255854102409,38.93474490907451,39.84236636975733,18089746
2001-10-30,37.643985748291016,38.93474491311346,37.513796465868914,38.547889248599404,21599946
2001-10-31,38.417686462402344,38.934734155334915,37.3835910765372,37.3835910765372,18603229
2001-11-01,40.876461029052734,41.00665320629673,39.58198384446547,39.84236819895346,32888152
2001-11-02,42.42759704589844,42.68798137170919,40.876456527154104,41.65388576664098,46482820
2001-11-05,42.94464874267578,44.625978687931386,42.42760089325551,42.818174528531074,35447148
2001-11-06,42.297393798828125,43.59187050162742,42.04073038936422,43.461678372839295,23232991
2001-11-07,42.687984466552734,43.33522159005839,41.52369661416923,42.81817375003874,20951779
2001-11-08,41.65388488769531,42.55778831078473,41.52369272753714,42.55778831078473,13089601
2001-11-09,42.170936584472656,43.33522154683673,40.746267277679884,41.393507289398194,28283641
